algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4011,100,0.506741,0.156495,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4030,99,0.460061,0.165275,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,3994,92,0.501180,0.144427,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4018,112,0.486614,0.181230,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4015,103,0.467131,0.170530,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4009,88,0.453992,0.147404,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4007,116,0.484634,0.188618,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4019,110,0.441648,0.189983,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4013,106,0.512780,0.165109,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4031,101,0.434290,0.175652,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4021,93,0.442511,0.158974,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4024,93,0.440332,0.159520,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4022,100,0.463790,0.166113,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4032,113,0.478840,0.184943,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4008,107,0.467442,0.177446,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4026,102,0.431373,0.178322,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4010,100,0.499605,0.157978,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4040,98,0.460829,0.163333,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4033,99,0.477078,0.161238,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4025,103,0.485513,0.166129,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4011,100,0.499605,0.157978,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4026,97,0.534677,0.146305,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4028,100,0.470588,0.164474,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4026,111,0.499206,0.176471,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4017,106,0.422990,0.188277,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4023,91,0.507899,0.141524,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4017,106,0.422990,0.188277,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4036,98,0.498818,0.154818,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4024,97,0.499606,0.152997,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4037,96,0.498033,0.151659,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4035,106,0.512780,0.165109,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4034,103,0.427389,0.181338,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4020,92,0.460949,0.152824,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4043,98,0.521600,0.150307,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4020,93,0.476006,0.151220,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4033,106,0.512780,0.165109,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4021,102,0.509944,0.159126,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4044,94,0.457187,0.157191,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4037,99,0.496850,0.156894,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4049,103,0.492526,0.164537,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4022,95,0.484801,0.152733,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4045,112,0.431387,0.196837,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4047,102,0.536842,0.153846,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4037,100,0.461538,0.166667,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4017,95,0.433409,0.164931,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4046,101,0.533926,0.152799,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4044,103,0.498420,0.163233,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4041,105,0.493302,0.167732,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4021,88,0.438676,0.150943,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4033,92,0.466564,0.151565,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4028,99,0.454476,0.166667,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4051,107,0.534036,0.162367,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4046,101,0.496454,0.160317,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4050,100,0.500790,0.157729,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4029,93,0.444697,0.158433,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4033,97,0.467232,0.160066,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4051,92,0.527622,0.139605,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4052,106,0.512780,0.165109,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4039,114,0.485039,0.185065,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4051,104,0.489395,0.166934,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4036,98,0.459708,0.163606,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4059,93,0.512292,0.143963,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4036,98,0.483619,0.158065,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4029,96,0.432656,0.166957,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4031,100,0.492537,0.159490,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4042,93,0.511094,0.144186,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4044,96,0.494505,0.152381,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4051,92,0.445455,0.156463,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4042,106,0.522508,0.163077,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4063,94,0.517516,0.144615,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4039,104,0.434191,0.181185,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4067,112,0.481947,0.182410,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4042,116,0.484634,0.188618,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4061,102,0.535599,0.154079,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4043,95,0.468774,0.156250,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4050,97,0.428679,0.169877,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4036,92,0.472222,0.150327,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4048,88,0.438676,0.150943,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4053,106,0.507962,0.166144,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4066,104,0.491739,0.166400,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4044,106,0.523733,0.162826,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4039,93,0.457951,0.155259,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4040,93,0.439245,0.159794,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4063,96,0.435897,0.166090,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4046,103,0.459231,0.172529,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4056,109,0.487805,0.175806,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4049,101,0.524077,0.154671,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4051,91,0.468462,0.149425,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4055,103,0.533549,0.156061,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4042,95,0.444276,0.162116,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4057,94,0.474091,0.153344,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4070,95,0.497642,0.150079,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4043,96,0.515924,0.148148,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4066,97,0.460476,0.161667,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4050,104,0.515588,0.161240,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4067,98,0.476708,0.159609,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4043,103,0.441489,0.177281,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4071,109,0.505573,0.171654,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,100,0.461538,0.166667,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,103,0.472826,0.169130,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4058,100,0.490196,0.160000,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4066,94,0.483268,0.151369,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4049,110,0.524194,0.169231,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4057,101,0.426747,0.177817,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4056,91,0.441843,0.155556,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,99,0.432555,0.172474,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4059,105,0.480469,0.170732,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4064,111,0.499206,0.176471,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4051,106,0.480844,0.172358,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4047,100,0.436130,0.173310,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4042,103,0.437121,0.178510,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4075,93,0.457951,0.155259,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4053,98,0.470998,0.160920,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4071,100,0.500790,0.157729,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4062,105,0.462191,0.175292,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4065,104,0.521669,0.160000,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4073,104,0.487059,0.167472,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,98,0.447489,0.166667,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4070,100,0.477449,0.162866,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4062,93,0.509897,0.144410,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,96,0.509913,0.149300,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,97,0.498425,0.153239,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4065,103,0.498420,0.163233,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4064,103,0.538524,0.155120,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4073,93,0.529270,0.140909,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4069,103,0.464865,0.171096,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4052,106,0.458045,0.178151,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4071,105,0.452107,0.177966,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4083,90,0.530449,0.135952,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4078,104,0.475486,0.170213,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4065,104,0.500000,0.164557,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4067,103,0.528606,0.157012,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4068,111,0.433232,0.194396,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4086,101,0.477821,0.164495,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4051,97,0.450457,0.164129,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4075,104,0.521669,0.160000,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4067,96,0.456771,0.160804,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4075,92,0.472222,0.150327,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4068,93,0.478295,0.150729,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4062,106,0.480844,0.172358,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4065,95,0.488281,0.152000,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4055,101,0.433208,0.175958,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4070,102,0.502771,0.160630,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,117,0.522231,0.181115,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4074,104,0.535223,0.157337,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4067,93,0.482893,0.149758,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4065,96,0.473684,0.156863,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4092,98,0.492936,0.156051,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4061,88,0.434359,0.151986,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4072,98,0.442002,0.168096,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4067,100,0.454824,0.168350,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4072,107,0.477752,0.174837,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4066,97,0.518755,0.149231,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4076,95,0.432331,0.165217,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4066,100,0.506741,0.156495,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4073,95,0.517928,0.146154,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4067,103,0.463735,0.171381,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4088,91,0.535800,0.136637,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4064,96,0.475969,0.156352,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4078,103,0.534790,0.155825,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4059,95,0.437736,0.163793,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4092,103,0.505556,0.161695,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4071,89,0.462127,0.147351,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4081,98,0.447489,0.166667,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4073,89,0.462127,0.147351,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4060,103,0.431698,0.180070,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4073,100,0.538462,0.150376,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4080,98,0.492936,0.156051,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4068,116,0.430524,0.204586,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4078,107,0.443936,0.183849,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4071,96,0.478261,0.155844,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4081,102,0.530645,0.155015,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4059,107,0.470862,0.176568,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4080,103,0.453640,0.173986,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4085,97,0.496069,0.153724,bfs_level
LT,delaunay/delaunay_2000,2000,5994,31,30,54,27,4085,95,0.431255,0.165505,bfs_level
