algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,44871,200,0.501858,0.030225,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1508,200,0.501858,0.030225,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,1591,200,0.501858,0.030225,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,199,200,0.501858,0.030225,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1526,200,0.501858,0.030225,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,44298,200,0.490553,0.030689,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1584,200,0.490553,0.030689,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,1600,200,0.490553,0.030689,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,202,200,0.490553,0.030689,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1590,200,0.490553,0.030689,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,46780,200,0.505054,0.030098,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1638,200,0.505054,0.030098,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,1748,200,0.505054,0.030098,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,212,200,0.505054,0.030098,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1662,200,0.505054,0.030098,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,46907,200,0.502770,0.030189,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1657,200,0.502770,0.030189,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,1749,200,0.502770,0.030189,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,218,200,0.502770,0.030189,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1673,200,0.502770,0.030189,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,47841,200,0.490553,0.030689,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1620,200,0.490553,0.030689,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,1690,200,0.490553,0.030689,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,226,200,0.490553,0.030689,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1646,200,0.490553,0.030689,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,99778,398,0.843001,0.044385,cycle_expansion
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,5438,398,0.843001,0.044385,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,5612,398,0.843001,0.044385,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,195,398,0.843001,0.044385,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2905,398,0.843001,0.044385,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,48254,200,0.502770,0.030189,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1807,200,0.502770,0.030189,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2052,200,0.502770,0.030189,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,374,200,0.502770,0.030189,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2062,200,0.502770,0.030189,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,50594,200,0.490553,0.030689,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1943,200,0.490553,0.030689,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2203,200,0.490553,0.030689,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,380,200,0.490553,0.030689,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2179,200,0.490553,0.030689,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,46240,252,0.483512,0.039149,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2628,252,0.483512,0.039149,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2846,252,0.483512,0.039149,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,386,252,0.483512,0.039149,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2794,252,0.483512,0.039149,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,49995,284,0.500495,0.043181,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2942,284,0.500495,0.043181,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3221,284,0.500495,0.043181,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,400,284,0.500495,0.043181,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3106,284,0.500495,0.043181,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,46993,200,0.500038,0.030298,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1912,200,0.500038,0.030298,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2189,200,0.500038,0.030298,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,395,200,0.500038,0.030298,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2145,200,0.500038,0.030298,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51267,332,0.483744,0.051770,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3518,332,0.483744,0.051770,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3843,332,0.483744,0.051770,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,411,332,0.483744,0.051770,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3760,332,0.483744,0.051770,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,47370,200,0.488760,0.030764,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1892,200,0.488760,0.030764,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2191,200,0.488760,0.030764,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,390,200,0.488760,0.030764,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2143,200,0.488760,0.030764,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51480,200,0.495958,0.030465,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2036,200,0.495958,0.030465,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2316,200,0.495958,0.030465,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,401,200,0.495958,0.030465,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2243,200,0.495958,0.030465,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,118656,397,0.750603,0.047228,cycle_expansion
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4876,397,0.750603,0.047228,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4918,397,0.750603,0.047228,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,229,397,0.750603,0.047228,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2430,397,0.750603,0.047228,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53615,200,0.507346,0.030008,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1836,200,0.507346,0.030008,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2127,200,0.507346,0.030008,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,408,200,0.507346,0.030008,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2115,200,0.507346,0.030008,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52943,200,0.486079,0.030878,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1869,200,0.486079,0.030878,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2154,200,0.486079,0.030878,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,407,200,0.486079,0.030878,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2172,200,0.486079,0.030878,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51117,256,0.504916,0.038642,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2760,256,0.504916,0.038642,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3034,256,0.504916,0.038642,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,425,256,0.504916,0.038642,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2959,256,0.504916,0.038642,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53943,336,0.507089,0.050778,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4427,336,0.507089,0.050778,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4614,336,0.507089,0.050778,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,430,336,0.507089,0.050778,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4481,336,0.507089,0.050778,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53246,236,0.496404,0.035992,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2320,236,0.496404,0.035992,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2558,236,0.496404,0.035992,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,424,236,0.496404,0.035992,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2551,236,0.496404,0.035992,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51351,200,0.498222,0.030372,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1953,200,0.498222,0.030372,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2189,200,0.498222,0.030372,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,414,200,0.498222,0.030372,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2225,200,0.498222,0.030372,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53166,292,0.489909,0.045055,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3226,292,0.489909,0.045055,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3523,292,0.489909,0.045055,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,432,292,0.489909,0.045055,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3411,292,0.489909,0.045055,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53205,244,0.490382,0.037533,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2667,244,0.490382,0.037533,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2978,244,0.490382,0.037533,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,427,244,0.490382,0.037533,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2937,244,0.490382,0.037533,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53363,200,0.488760,0.030764,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1943,200,0.488760,0.030764,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2210,200,0.488760,0.030764,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,419,200,0.488760,0.030764,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2220,200,0.488760,0.030764,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52635,216,0.484878,0.033431,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2225,216,0.484878,0.033431,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2570,216,0.484878,0.033431,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,425,216,0.484878,0.033431,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2471,216,0.484878,0.033431,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53198,200,0.507346,0.030008,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1987,200,0.507346,0.030008,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2292,200,0.507346,0.030008,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,422,200,0.507346,0.030008,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2250,200,0.507346,0.030008,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53428,356,0.499580,0.054393,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,5076,356,0.499580,0.054393,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,5304,356,0.499580,0.054393,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,437,356,0.499580,0.054393,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,5137,356,0.499580,0.054393,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,50813,236,0.496404,0.035992,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2336,236,0.496404,0.035992,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2619,236,0.496404,0.035992,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,430,236,0.496404,0.035992,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2589,236,0.496404,0.035992,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,53566,200,0.493701,0.030558,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1924,200,0.493701,0.030558,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2175,200,0.493701,0.030558,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,425,200,0.493701,0.030558,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2195,200,0.493701,0.030558,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52360,312,0.488397,0.048290,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3936,312,0.488397,0.048290,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4264,312,0.488397,0.048290,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,436,312,0.488397,0.048290,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4096,312,0.488397,0.048290,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51761,356,0.499580,0.054393,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4596,356,0.499580,0.054393,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4763,356,0.499580,0.054393,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,448,356,0.499580,0.054393,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4762,356,0.499580,0.054393,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52251,324,0.497907,0.049534,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3983,324,0.497907,0.049534,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4326,324,0.497907,0.049534,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,440,324,0.497907,0.049534,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4210,324,0.497907,0.049534,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51949,220,0.505823,0.033108,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2294,220,0.505823,0.033108,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2592,220,0.505823,0.033108,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,427,220,0.505823,0.033108,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2521,220,0.505823,0.033108,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52389,304,0.500800,0.046250,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3700,304,0.500800,0.046250,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,4035,304,0.500800,0.046250,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,442,304,0.500800,0.046250,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3967,304,0.500800,0.046250,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51798,200,0.497316,0.030409,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2061,200,0.497316,0.030409,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2400,200,0.497316,0.030409,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,430,200,0.497316,0.030409,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2306,200,0.497316,0.030409,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52553,200,0.495055,0.030502,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1974,200,0.495055,0.030502,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2260,200,0.495055,0.030502,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,425,200,0.495055,0.030502,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2235,200,0.495055,0.030502,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51876,200,0.501858,0.030225,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1913,200,0.501858,0.030225,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2192,200,0.501858,0.030225,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,423,200,0.501858,0.030225,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2221,200,0.501858,0.030225,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52989,200,0.492801,0.030595,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2029,200,0.492801,0.030595,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2283,200,0.492801,0.030595,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,426,200,0.492801,0.030595,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2270,200,0.492801,0.030595,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51989,200,0.497316,0.030409,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2059,200,0.497316,0.030409,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2387,200,0.497316,0.030409,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,423,200,0.497316,0.030409,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2301,200,0.497316,0.030409,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,52357,200,0.501858,0.030225,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1961,200,0.501858,0.030225,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2275,200,0.501858,0.030225,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,426,200,0.501858,0.030225,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2209,200,0.501858,0.030225,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,51977,256,0.504916,0.038642,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2754,256,0.504916,0.038642,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3081,256,0.504916,0.038642,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,432,256,0.504916,0.038642,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2991,256,0.504916,0.038642,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,111696,398,0.793760,0.045879,cycle_expansion
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4952,398,0.793760,0.045879,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,5415,398,0.793760,0.045879,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,257,398,0.793760,0.045879,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2671,398,0.793760,0.045879,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54400,272,0.488270,0.042021,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2711,272,0.488270,0.042021,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,3170,272,0.488270,0.042021,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,440,272,0.488270,0.042021,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,3078,272,0.488270,0.042021,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54671,200,0.488313,0.030783,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1926,200,0.488313,0.030783,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2207,200,0.488313,0.030783,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,428,200,0.488313,0.030783,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2248,200,0.488313,0.030783,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,54770,200,0.502770,0.030189,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,1970,200,0.502770,0.030189,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,2249,200,0.502770,0.030189,post
LT_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,429,200,0.502770,0.030189,post
LT_NE_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,2226,200,0.502770,0.030189,post
LT,table/globe/globe_100_100,20002,40200,101,101,201,101,55068,336,0.507089,0.050778,bfs_level
LT_DMD,table/globe/globe_100_100,20002,40200,101,101,201,101,4540,336,0.507089,0.050778,post
LT_DMD_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,5085,336,0.507089,0.050778,post
