algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,113,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44489,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,110,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,42884,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46477,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44357,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,111,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45531,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,111,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,43918,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44926,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44442,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45775,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44462,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46086,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45835,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,111,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44869,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46126,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44764,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44215,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45320,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46365,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46475,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47344,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46533,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47209,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46176,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46380,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45423,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,113,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46261,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46284,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45986,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,43898,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46574,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46975,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,124,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47912,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47084,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45501,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45171,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46791,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45815,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46876,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45646,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46431,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46318,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46805,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46246,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44292,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46712,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47351,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47935,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46878,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45631,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45463,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46626,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45969,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46686,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46443,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46556,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46679,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46662,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,132,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46385,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,127,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44228,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46906,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47462,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48185,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46793,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45961,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45477,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47000,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46070,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,126,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47015,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45743,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46620,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46669,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46905,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46262,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44431,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47363,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47475,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,124,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47999,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47122,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45797,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45630,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46784,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46101,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46939,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46032,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46830,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46999,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46937,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46562,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44309,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47120,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47366,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48394,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,139,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47093,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45961,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45610,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47634,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46071,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47335,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46103,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46709,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46843,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47101,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46559,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44604,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47043,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47687,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48202,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,128,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47343,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45925,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45748,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46956,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46286,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,125,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47119,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46064,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46689,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46997,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47019,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46643,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44509,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47171,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47582,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48429,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47243,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46232,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45622,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,127,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47122,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46326,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47216,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46012,200,0.500493,0.030280,bfs_level
