algorithm,instance,nodes,edges,diameter,diam_lB,diam_uB,radius,time,sep_size,balance,ratio,exit
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44193,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45553,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,113,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46283,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46428,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47097,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46682,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47074,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46412,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46320,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45744,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46246,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46374,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45840,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,43840,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46617,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,126,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46929,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47929,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47047,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45558,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45136,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46494,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45797,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46790,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45809,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46310,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46706,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46448,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46368,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44261,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46733,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47167,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47993,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46897,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45906,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45248,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46739,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45793,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46928,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46400,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46625,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,113,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46737,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46692,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46287,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44452,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46818,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47271,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48106,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47040,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45902,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45544,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46710,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,113,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45843,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47033,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46032,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46527,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46853,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46758,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46375,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44367,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47383,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47214,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48175,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47036,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46057,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45334,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46858,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46034,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47037,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46008,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46825,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,113,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46957,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46956,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46367,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44485,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46821,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,111,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47358,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48283,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47091,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46016,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45583,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47413,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46297,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47243,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46213,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46672,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46950,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46875,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46548,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44543,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47059,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47482,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,120,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48399,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,122,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47221,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,117,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46217,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45540,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46917,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,121,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45996,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,112,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47159,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46189,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46899,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47004,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47639,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46640,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,44689,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46985,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47613,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,119,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,48546,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47180,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,118,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46073,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,114,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,45788,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47102,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,116,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46404,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,115,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,47300,200,0.500493,0.030280,bfs_level
Dual_NE,table/globe/globe_100_100,20002,40200,101,101,201,101,123,200,0.500493,0.030280,post
Dual,table/globe/globe_100_100,20002,40200,101,101,201,101,46268,200,0.500493,0.030280,bfs_level
